id,name,host_id,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
51483122,Shayne's Cedar Oaks #4,415324749,True,6,Anoka,45.32844,-93.31829,Private room in home,Private room,2,20.0,1.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Free driveway parking on premises"", ""Bed linens"", ""Dishwasher"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Electric stove"", ""Refrigerator"", ""Clothing storage: closet"", ""Outdoor furniture"", ""Ceiling fan"", ""Free washer \u2013 In unit"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Private entrance"", ""Shared patio or balcony"", ""Iron"", ""Dishes and silverware"", ""Toaster"", ""Radiant heating"", ""Central heating"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Shared backyard \u2013 Not fully fenced"", ""Air conditioning"", ""Single level home"", ""Cleaning products"", ""TV with Fire TV, Roku"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",36.0,True,0,0,0,245,13,5.0,5.0,5.0,5.0,4.92,5.0
51520554,Bright & spacious 1-bedroom condo in Kingfield,21090605,True,2,Hennepin,44.93526,-93.28434,Entire condo,Entire home/apt,4,10.0,1.0,"[""Hot water"", ""Dining table"", ""Free washer \u2013 In building"", ""Bed linens"", ""Dishwasher"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""Refrigerator"", ""Free residential garage on premises \u2013 1 space"", ""Redken Allsoft conditioner"", ""Ceiling fan"", ""Fire extinguisher"", ""Essentials"", ""Lake access"", ""Hot water kettle"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Luggage dropoff allowed"", ""Redken Allsoft shampoo"", ""Iron"", ""Dishes and silverware"", ""Toaster"", ""Radiant heating"", ""Free dryer \u2013 In building"", ""Pets allowed"", ""Wine glasses"", ""Body soap"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Public or shared beach access"", ""Smoke alarm"", ""Coffee maker: drip coffee maker, french press"", ""Laundromat nearby"", ""Coffee"", ""55\"" HDTV"", ""Window AC unit"", ""Gas stove"", ""Cleaning products"", ""Room-darkening shades"", ""Lockbox"", ""Security cameras on property"", ""Kitchen"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Clothing storage: dresser and closet"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",76.0,True,9,18,18,194,5,5.0,5.0,5.0,5.0,5.0,5.0
51539440,"Friendly clean place, enjoy the time and chill",124793661,False,2,Hennepin,45.00976,-93.25519,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Hot water"", ""Sound system with Bluetooth and aux"", ""Gym"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Clothing storage: walk-in closet, wardrobe, and dresser"", ""TV"", ""Refrigerator"", ""Elevator"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Indoor fireplace"", ""Exercise equipment: elliptical, stationary bike, treadmill"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Coffee maker: Keurig coffee machine"", ""Private entrance"", ""Game console: PS4"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Hammock"", ""Pool table"", ""Wine glasses"", ""Stainless steel oven"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Heating"", ""Stainless steel electric stove"", ""Laundromat nearby"", ""Coffee"", ""Board games"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Trash compactor"", ""Kitchen"", ""Cleaning available during stay"", ""Books and reading material"", ""Hair dryer"", ""Bathtub""]",82.0,False,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0
51552112,Shayne's Cedar Oaks #1,415324749,True,6,Anoka,45.33002,-93.32029,Private room in home,Private room,2,20.0,1.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""TV"", ""Refrigerator"", ""Outdoor furniture"", ""Free parking on premises"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Lock on bedroom door"", ""Private entrance"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Single level home"", ""Backyard"", ""Cleaning products"", ""Kitchen"", ""Clothing storage"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",36.0,True,28,58,88,363,13,4.69,4.62,4.92,4.69,5.0,4.92
51553620,Charming MPLS Home w/ Patio - Walk to Uptown!,151396544,False,1466,Hennepin,44.96062,-93.30089,Entire home,Entire home/apt,10,3050.0,4.0,"[""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Patio or balcony"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Backyard"", ""Security cameras on property"", ""Kitchen"", ""Oven"", ""Bathtub"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",639.0,True,29,51,66,330,10,4.6,4.3,5.0,4.6,4.8,4.4
51557224,BUSINESS VACATION HOME,401289854,False,1,Hennepin,44.80963,-93.37057,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Hot water"", ""Essentials"", ""Gym"", ""Dedicated workspace"", ""Security cameras on property"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Kitchen"", ""Private entrance"", ""Free parking on premises"", ""Heating"", ""Pool"", ""Elevator"", ""Washer"", ""Smoking allowed"", ""Fire extinguisher"", ""Dryer""]",200.0,False,0,0,0,0,2,3.0,2.0,3.5,3.0,3.5,3.5
51560457,Restyle Farm house,294916711,False,2,St. Croix,44.9507,-92.37572,Entire home,Entire home/apt,10,40.0,5.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Ceiling fan"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Essentials"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Body soap"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Smoke alarm"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Heating"", ""Conditioner"", ""Coffee"", ""Cleaning products"", ""Barbecue utensils"", ""Fast wifi \u2013 247 Mbps"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Clothing storage"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",250.0,True,2,28,53,323,1,4.0,5.0,5.0,5.0,5.0,5.0
51563244,Cheerful and bright bedroom with all amenities,113051490,False,14,Dakota,44.75684,-93.12218,Private room in home,Private room,2,1050.0,1.0,"[""Hot water"", ""Keypad"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Outdoor furniture"", ""Children\u2019s dinnerware"", ""High chair"", ""Clothing storage: closet"", ""Ceiling fan"", ""Fire extinguisher"", ""Essentials"", ""Paid dryer \u2013 In unit"", ""Indoor fireplace: gas"", ""Hot water kettle"", ""Frigidaire stainless steel oven"", ""Cooking basics"", ""Exercise equipment"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Frigidaire gas stove"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""Central heating"", ""Wine glasses"", ""Private backyard \u2013 Not fully fenced"", ""Coffee maker"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Paid washer \u2013 In unit"", ""Conditioner"", ""Laundromat nearby"", ""Dove body soap"", ""Frigidaire  refrigerator"", ""Cleaning products"", ""Outdoor dining area"", ""Kitchen"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",34.0,True,28,55,85,360,8,4.5,4.38,4.63,4.75,4.75,4.5
51584899,No hidden fees - Cozy 3 Bedroom Home,31436234,True,1,Hennepin,45.00605,-93.24972,Entire home,Entire home/apt,8,10.0,3.0,"[""Hot water"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""Fast wifi \u2013 748 Mbps"", ""Electric stove"", ""Free parking on premises"", ""Refrigerator"", ""55\"" HDTV with Roku, Netflix, premium cable, Amazon Prime Video, standard cable, Apple TV, Disney+"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Pets allowed"", ""Central heating"", ""Wine glasses"", ""Body soap"", ""Coffee maker"", ""Private backyard \u2013 Not fully fenced"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""BBQ grill"", ""Conditioner"", ""Cleaning products"", ""Trash compactor"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Smart lock"", ""Oven"", ""Self check-in"", ""Clothing storage: closet and dresser"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",152.0,True,12,31,45,270,69,4.86,4.93,4.99,4.96,4.88,4.83
51584933,"""Cozy private room Minuties away from MOA&Airport",392447741,True,19,Hennepin,44.887455,-93.277679,Private room in home,Private room,1,10.0,1.0,"[""Hot water"", ""Dining table"", ""Free washer \u2013 In building"", ""Bed linens"", ""Central air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Clothing storage: closet"", ""Free parking on premises"", ""Ceiling fan"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Blender"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Iron"", ""Dishes and silverware"", ""Toaster"", ""Free dryer \u2013 In building"", ""Wine glasses"", ""Body soap"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Lake view"", ""Smoke alarm"", ""Stove"", ""Heating"", ""Bread maker"", ""Laundromat nearby"", ""Coffee"", ""Board games"", ""Rice maker"", ""Park view"", ""Mosquito net"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Lockbox"", ""Kitchen"", ""Revlon shampoo"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Revlon conditioner"", ""Bathtub"", ""Carbon monoxide alarm""]",39.0,True,30,60,90,90,18,4.72,4.83,4.61,4.72,4.83,4.67
51592985,Shayne's Cedar Oaks #2,415324749,True,6,Anoka,45.33008,-93.31849,Private room in home,Private room,2,20.0,1.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""TV"", ""Refrigerator"", ""Outdoor furniture"", ""Free parking on premises"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Lock on bedroom door"", ""Private entrance"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Single level home"", ""Backyard"", ""Cleaning products"", ""Kitchen"", ""Clothing storage"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",36.0,True,0,0,0,265,14,4.93,4.93,5.0,5.0,4.93,4.93
51593051,Shayne's Cedar Oaks #3,415324749,True,6,Anoka,45.3285,-93.3181,Private room in home,Private room,2,20.0,1.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""TV"", ""Refrigerator"", ""Outdoor furniture"", ""Free parking on premises"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Lock on bedroom door"", ""Private entrance"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Single level home"", ""Backyard"", ""Cleaning products"", ""Kitchen"", ""Clothing storage"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",36.0,True,30,60,90,365,18,4.94,4.72,4.94,4.89,4.83,4.94
51593124,Shayne's Cedar Oaks #5,415324749,True,6,Anoka,45.32984,-93.31821,Private room in home,Private room,2,20.0,1.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""TV"", ""Refrigerator"", ""Outdoor furniture"", ""Free parking on premises"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Lock on bedroom door"", ""Private entrance"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Single level home"", ""Backyard"", ""Cleaning products"", ""Kitchen"", ""Clothing storage"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",36.0,True,30,57,87,362,26,4.77,4.65,4.92,4.96,4.88,4.92
51600008,Astounding 💜 The City's Best Home - Sleeps 10,33873142,False,37,Hennepin,44.95009,-93.37732,Entire home,Entire home/apt,10,20.0,4.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Clothing storage: closet"", ""Free washer \u2013 In unit"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Coffee maker: drip coffee maker"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Central heating"", ""Private backyard \u2013 Not fully fenced"", ""Stainless steel oven"", ""Microwave"", ""Smoke alarm"", ""50\"" HDTV with Netflix, Roku"", ""Coffee"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Stainless steel stove"", ""Self check-in"", ""Bathtub"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",124.0,True,14,30,50,228,69,4.67,4.77,4.91,4.97,4.7,4.68
51602369,Cozy 1-Bedroom Apartment in safe city neighborhood,134425957,True,4,Hennepin,44.95527,-93.29079,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Essentials"", ""Iron"", ""Shampoo"", ""Portable air conditioning"", ""Pets allowed"", ""Private backyard \u2013 Not fully fenced"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Window AC unit"", ""Room-darkening shades"", ""Lockbox"", ""Kitchen"", ""Self check-in"", ""Clothing storage: dresser and closet"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",110.0,True,10,25,35,255,1,5.0,5.0,5.0,5.0,5.0,5.0
51625547,The airport 2,160412711,False,5,Hennepin,44.87465,-93.24764,Entire home,Entire home/apt,6,10.0,3.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Bed linens"", ""Central air conditioning"", ""Crib"", ""Wifi"", ""Hangers"", ""Shower gel"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Clothing storage: closet"", ""High chair"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Fire pit"", ""Cooking basics"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Body soap"", ""Coffee maker"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Stove"", ""Heating"", ""Conditioner"", ""Coffee"", ""Cleaning products"", ""Room-darkening shades"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, Roku"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",96.0,True,10,38,61,325,118,4.74,4.87,4.87,4.79,4.75,4.75
51651879,Quaint 2 Bedroom Home newly furnished,23393844,False,2,Hennepin,45.00064,-93.30833,Entire home,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Host greets you"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dedicated workspace"", ""65\"" HDTV with Amazon Prime Video, Chromecast, Fire TV"", ""Hangers"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Free parking on premises"", ""Outdoor furniture"", ""Clothing storage: closet"", ""Ceiling fan"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Essentials"", ""Fast wifi \u2013 515 Mbps"", ""Hot water kettle"", ""Samsung HW-Q60T 5.1ch Soundbar with Acoustic Beam (2020) sound system with Bluetooth and aux"", ""Crib - available upon request"", ""Cooking basics"", ""Fire pit"", ""Free street parking"", ""Coffee maker: drip coffee maker"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Outlet covers"", ""Central heating"", ""Body soap"", ""Stainless steel oven"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Private backyard \u2013 Fully fenced"", ""EV charger"", ""Single level home"", ""Conditioner"", ""Private patio or balcony"", ""Coffee"", ""Kitchen Aid refrigerator"", ""Window AC unit"", ""BBQ grill: gas"", ""Cleaning products"", ""Stainless steel gas stove"", ""Barbecue utensils"", ""Outdoor dining area"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",90.0,True,7,37,67,342,5,4.8,5.0,4.8,5.0,4.8,4.2
51665582,Private Basement + Porch Perfect for Travelers!,418567009,True,1,Hennepin,44.94884,-93.38849,Private room in home,Private room,2,10.0,1.0,"[""Hot water"", ""Dining table"", ""Bed linens"", ""Wifi"", ""Hangers"", ""Free driveway parking on premises \u2013 2 spaces"", ""Shower gel"", ""Private living room"", ""First aid kit"", ""Outdoor furniture"", ""Ceiling fan"", ""Essentials"", ""Free street parking"", ""Coffee maker: drip coffee maker"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Central heating"", ""Body soap"", ""Mini fridge"", ""Microwave"", ""Freezer"", ""Smoke alarm"", ""Air conditioning"", ""Private backyard \u2013 Fully fenced"", ""Conditioner"", ""Private patio or balcony"", ""Coffee"", ""Board games"", ""Cleaning products"", ""Room-darkening shades"", ""Lockbox"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",61.0,True,16,46,65,216,52,4.9,4.98,4.96,4.98,4.96,4.85
51695855,"Mille Lacs Lake Lodge Game Room, Land to Roam!",121585674,True,12,Mille Lacs,46.13638,-93.50494,Entire cabin,Entire home/apt,16,20.0,4.0,"[""Dove conditioner"", ""Hot water"", ""Dining table"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Indoor fireplace: wood-burning"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""Outdoor furniture"", ""Ping pong table"", ""Ceiling fan"", ""Boat slip"", ""Free washer \u2013 In unit"", ""Bikes"", ""Fire extinguisher"", ""Essentials"", ""Kayak"", ""LG stainless steel gas stove"", ""Lake access"", ""Fire pit"", ""Cooking basics"", ""Blender"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""80\"" HDTV with Amazon Prime Video, Netflix"", ""Dishes and silverware"", ""Toaster"", ""Pets allowed"", ""Hammock"", ""Central heating"", ""Wine glasses"", ""Private backyard \u2013 Not fully fenced"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Lake view"", ""Public or shared beach access"", ""Smoke alarm"", ""Dove shampoo"", ""Laundromat nearby"", ""Private patio or balcony"", ""Coffee"", ""Board games"", ""Rice maker"", ""BBQ grill: gas"", ""Dove body soap"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Lockbox"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Oven"", ""Clothing storage: closet and walk-in closet"", ""Baking sheet"", ""Waterfront"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",502.0,True,22,44,60,289,34,4.91,4.82,4.97,4.82,4.94,4.88
51697229,"""Cozy Private room in Minneapolis - close to lots""",392447741,True,19,Hennepin,44.887455,-93.277679,Private room in home,Private room,1,10.0,1.0,"[""Hot water"", ""Dining table"", ""Free washer \u2013 In building"", ""Bed linens"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Clothing storage: closet"", ""Free parking on premises"", ""Ceiling fan"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Blender"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Free dryer \u2013 In building"", ""Wine glasses"", ""Body soap"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Bread maker"", ""Laundromat nearby"", ""Coffee"", ""Board games"", ""Rice maker"", ""Park view"", ""Mosquito net"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Lockbox"", ""Kitchen"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Revlon  conditioner"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",39.0,True,30,60,90,90,19,4.89,5.0,4.95,5.0,4.95,4.79
51697663,"""Cozy Private room in Minneapolis - close to most""",392447741,True,19,Hennepin,44.88769,-93.27859,Private room in home,Private room,2,10.0,1.0,"[""Hot water"", ""HDTV with Netflix, Roku"", ""Dining table"", ""Free washer \u2013 In building"", ""Bed linens"", ""Central air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""City skyline view"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Clothing storage: closet"", ""Revlon  shampoo"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Blender"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Private entrance"", ""Free street parking"", ""Iron"", ""Dishes and silverware"", ""Toaster"", ""Free dryer \u2013 In building"", ""Wine glasses"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Lake view"", ""Smoke alarm"", ""Heating"", ""Laundromat nearby"", ""Coffee"", ""Mosquito net"", ""Portable fans"", ""KitchenAid stainless steel electric stove"", ""Cleaning products"", ""Room-darkening shades"", ""Lockbox"", ""Ivory  body soap"", ""Kitchen"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Revlon  conditioner"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",45.0,True,29,59,89,161,25,4.88,5.0,5.0,4.88,4.8,4.8
51725229,1 BR - Woodbury! Work from home!,22648323,False,59,Washington,44.88914,-92.94992,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Essentials"", ""Gym"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Cooking basics"", ""TV"", ""Heating"", ""Free parking on premises"", ""Iron"", ""Pool"", ""Elevator"", ""Washer"", ""Dryer""]",149.0,True,0,0,0,0,3,5.0,4.67,5.0,5.0,5.0,4.67
51748853,Entire Lower Level in the Stillwater Tree House,83502604,False,1,Washington,45.05149,-92.82857,Private room in home,Private room,4,10.0,1.0,"[""Hot water"", ""Host greets you"", ""Portable heater"", ""Dining table"", ""Bed linens"", ""BBQ grill: charcoal"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""Private living room"", ""First aid kit"", ""Free parking on premises"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Essentials"", ""Wifi \u2013 21 Mbps"", ""Fire pit"", ""Lock on bedroom door"", ""Coffee maker: Keurig coffee machine"", ""Private entrance"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Central heating"", ""Wine glasses"", ""Body soap"", ""Mini fridge"", ""Microwave"", ""Extra pillows and blankets"", ""Piano"", ""Freezer"", ""Smoke alarm"", ""Conditioner"", ""Laundromat nearby"", ""Hotel-size fridge refrigerator"", ""Coffee"", ""Private patio or balcony"", ""TV with DVD player"", ""Board games"", ""Portable fans"", ""Barbecue utensils"", ""Outdoor dining area"", ""Indoor fireplace: electric"", ""Free dryer \u2013 In unit"", ""Clothing storage: dresser and closet"", ""Hair dryer"", ""Game console: Nintendo Wii"", ""Carbon monoxide alarm""]",195.0,True,29,59,89,89,5,5.0,5.0,5.0,5.0,4.8,4.6
